,word,freq,embed_pca_x,embed_pca_y,embed_tsne_x,embed_tsne_y
517,M145~N,0,-0.07280204764979992,0.6532721273620636,-17.865875244140625,-25.764026641845703
518,|M278+N24|,0,-0.35014616730233544,0.5881995424657518,4.470923900604248,-27.20041275024414
519,M327~P,0,-1.8598667946564473,-0.5537571403358681,35.399410247802734,-12.573996543884277
520,M058~B,0,0.6781267800844717,0.0573089759413128,-15.007299423217773,7.862260818481445
521,M147,15,-0.2429476463575629,-1.3171321914367302,35.88629150390625,17.049909591674805
522,M136~F,0,0.45870892122401646,-0.059332161630652004,-11.279585838317871,17.949907302856445
523,M210~H,0,-0.31203580174067536,0.366073694320441,5.741296291351318,-22.4176025390625
524,M152~G,0,-0.4639631504149326,0.056185511040986555,17.57134246826172,-10.476420402526855
525,M122~6,1,0.22964322464848672,0.008495068471751601,-6.425926685333252,5.579903602600098
526,M367~I,0,-1.9217875143736354,1.1810595762512572,27.95537567138672,-28.64479637145996
527,M075~FF,0,-0.4188847484039493,0.12965187893162775,15.132157325744629,-18.44359016418457
528,|M362+M244|,3,-0.6141505751647319,0.1717179198844013,18.31919288635254,-18.162582397460938
529,M131,22,-0.3779361297935507,-1.4347264854491821,31.281354904174805,20.432003021240234
530,M269~A1,0,-1.7545086824203284,1.0586630436300062,25.43227195739746,-28.78388786315918
531,M271~CA,0,-0.6650369607914712,1.0006219757670323,18.28875732421875,-31.226213455200195
532,M206~FA,0,-0.5105509524365581,-0.6706390234971288,25.642967224121094,-7.696835517883301
533,M032~B,0,0.252256398380273,0.0499655180603597,-8.94272232055664,7.056328296661377
534,M318~E,0,-0.3174446225884699,1.0541644604543552,-9.015830993652344,-41.61124038696289
535,M332~E,0,0.3711291368518169,0.07892996141137594,-5.617562770843506,37.33438491821289
536,|M228+M320|,3,0.4936165565618736,-0.38457813453317397,-0.3286252021789551,32.1414794921875
537,M006@G,0,-2.1752906051761767,0.7972390258987485,30.147335052490234,-27.49448585510254
